id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_log,effective_year,sale_year,house_age,living_to_lot_ratio,lat_long_interaction,dist_to_center,geo_cluster
2386000300,2014-12-02,800000,4,2.5,4600,67369,2.0,0,0,3,10,4600,0,1990,0,98053,47.6417,-121.992,4600,67369,13.592368256649284,1990,2014,24,0.06828066321305051,-5811.9062664,0.23640913417106743,0
2025049006,2014-11-12,750000,7,2.75,3410,4056,1.5,0,0,4,8,2130,1280,1906,0,98102,47.6454,-122.316,2510,4056,13.527829818844937,1906,2014,108,0.8407297830374754,-5827.794746400001,0.13247596198437822,3
1022059032,2014-08-12,401500,4,2.5,3140,94525,2.0,0,0,4,8,2280,860,1977,0,98042,47.4155,-122.163,1910,14300,12.902965303025876,1977,2014,37,0.03321872520497223,-5792.4197265,0.15396368646980108,2
8946750030,2014-12-18,245000,3,2.25,1422,3677,2.0,0,0,3,7,1422,0,2012,0,98092,47.3204,-122.178,1677,3677,12.409017571151187,2012,2014,2,0.3867283111231983,-5781.5118311999995,0.24303018835797013,2
7893801760,2014-11-17,368000,3,1.75,2120,11340,1.0,0,3,4,7,1060,1060,1966,0,98198,47.4109,-122.329,1830,8650,12.81584093453868,1966,2014,48,0.18694885361552027,-5799.7279861,0.18880968680919127,4
2162000190,2014-12-15,693000,3,2.25,2120,13644,2.0,0,1,4,9,1420,700,1973,0,98040,47.5574,-122.214,2950,17060,13.448786721172443,1973,2014,41,0.15537965406039284,-5812.1800836,0.0033342020396955655,1
3459410230,2014-11-11,590000,3,2.25,2490,8800,2.0,0,0,4,8,2490,0,1975,0,98006,47.5666,-122.132,2690,10000,13.28787951079572,1975,2014,39,0.28295454545454546,-5809.403991200001,0.08232087898490624,0
7345200400,2014-09-09,205000,3,1.0,1010,8800,1.0,0,0,4,7,1010,0,1968,0,98002,47.2761,-122.208,1550,7700,12.230770136157428,1968,2014,46,0.11477272727272728,-5777.5176288,0.2846979413792421,4
1062100085,2014-11-13,350000,2,1.0,940,5000,1.0,0,0,3,7,940,0,1950,0,98155,47.7518,-122.279,1800,7400,12.765691290604371,1950,2014,64,0.188,-5839.0423522,0.20178545480045762,3
5154700060,2014-10-15,1662000,4,2.75,3520,19200,1.0,1,4,4,9,1950,1570,1951,0,98136,47.525,-122.393,2450,7000,14.323532856082068,1951,2014,63,0.18333333333333332,-5816.727325,0.1824223041838771,1
6926700660,2014-09-11,680000,2,2.0,1450,989,3.0,0,0,3,9,1450,0,2014,0,98109,47.6354,-122.346,1490,1240,13.429849547739444,2014,2014,0,1.4661274014155712,-5828.0006484,0.15155803355618697,3
1705400361,2014-12-08,600000,2,1.0,2120,6897,1.0,0,0,4,7,1060,1060,1923,0,98118,47.5566,-122.278,1900,4462,13.304686600863562,1923,2014,91,0.3073800202986806,-5815.1259348,0.06402200599351102,1
7280300080,2015-02-02,510000,4,2.5,1840,7800,1.0,0,2,3,8,1240,600,1972,0,98177,47.7762,-122.384,2010,9100,13.1421679654829,1972,2015,43,0.2358974358974359,-5847.0424608,0.2743873497554328,3
8562740290,2014-10-10,685000,5,2.5,3160,5635,2.0,0,0,3,9,3160,0,2003,0,98027,47.5362,-122.067,3670,6087,13.437175577097312,2003,2014,11,0.5607808340727596,-5802.6013254,0.14914297706653618,0
7936800150,2014-07-02,394500,4,2.5,3002,6042,2.0,0,0,3,8,3002,0,2004,0,98055,47.4231,-122.186,2566,6390,12.8853769541191,2004,2014,10,0.4968553459119497,-5794.4388966,0.14047389950695927,2
1563100705,2014-09-12,690000,4,3.5,1930,5400,1.5,0,2,3,7,1930,0,1920,0,98116,47.5679,-122.409,1500,3340,13.444448325847754,1920,2014,94,0.3574074074074074,-5822.739071100001,0.19502026733993139,1
9187200045,2015-05-04,625000,4,1.5,2120,5000,2.0,0,0,4,8,2120,0,1900,0,98122,47.6024,-122.296,1830,5000,13.345508528717259,1900,2015,115,0.424,-5821.583110400001,0.09187992883944396,1
1105000588,2015-04-21,349500,3,1.0,1400,3538,1.0,0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,6331,12.764261701882237,1953,2015,62,0.395703787450537,-5812.776935,0.05943797134204197,1
5706200020,2015-02-06,455000,5,2.0,1870,13970,1.0,0,0,4,7,1120,750,1969,0,98027,47.5243,-122.042,1860,13970,13.02805489573287,1969,2015,46,0.13385826771653545,-5799.9606206,0.1759252170637645,0
2937300040,2014-12-15,942990,4,2.5,3570,6218,2.0,0,0,3,9,3570,0,2014,0,98052,47.7046,-122.123,3230,5972,13.756812017561566,2014,2014,0,0.574139594724992,-5825.8288658,0.17029154098021596,0
2979800845,2014-05-24,501000,2,1.0,1010,4320,1.0,0,0,5,7,1010,0,1924,0,98115,47.6846,-122.317,1680,4320,13.124363376072994,1924,2014,90,0.2337962962962963,-5832.6372182000005,0.16102559506757141,3
98020140,2014-07-08,765000,4,4.0,3010,7221,2.0,0,0,3,10,3010,0,2004,0,98075,47.5833,-121.97,3490,7518,13.547632419997361,2004,2014,10,0.416839772884642,-5803.735101,0.24515244544973328,0
2268000050,2014-07-21,229900,3,1.0,1010,8848,1.0,0,0,4,7,1010,0,1968,0,98003,47.2742,-122.299,1380,10650,12.345404060459082,1968,2014,46,0.1141500904159132,-5781.5873858,0.29884249793592693,4
1138000250,2014-05-21,350000,3,1.5,980,7790,1.0,0,0,5,7,980,0,1969,0,98034,47.7141,-122.213,1390,7280,12.765691290604371,1969,2014,45,0.1258023106546855,-5831.2833033,0.15337169026874817,3
7527000090,2014-08-14,540000,4,1.75,2260,19500,1.0,0,2,3,8,1450,810,1971,0,98074,47.6555,-122.086,2980,19500,13.199326270390594,1971,2014,43,0.1158974358974359,-5818.069373,0.15935327139102157,0
1823059205,2014-06-04,200000,3,1.5,2060,15837,1.5,0,0,3,6,2060,0,1903,0,98055,47.4819,-122.223,2190,8549,12.206077645517674,1903,2014,111,0.13007514049378038,-5803.3802637,0.07933185315478382,1
4139500410,2015-01-26,1680000,6,4.75,5770,16747,2.0,0,3,3,12,4500,1270,1998,0,98006,47.5512,-122.11,4470,14571,14.33430494661736,1998,2015,17,0.344539320475309,-5806.477032,0.10454696981412373,0
1785500132,2014-11-18,293000,3,1.0,1020,7650,1.0,0,0,3,7,1020,0,1940,0,98133,47.7198,-122.352,1440,7650,12.587931300962664,1940,2014,74,0.13333333333333333,-5838.6129696,0.21051308997756404,3
6403510130,2014-11-14,490000,5,2.75,2990,7200,2.0,0,0,3,8,2990,0,1997,0,98059,47.4955,-122.16,2710,7620,13.102162710901053,1997,2014,17,0.4152777777777778,-5802.0502799999995,0.08475442024316032,2
1839920160,2014-07-14,432000,3,2.0,1870,7080,1.0,0,0,4,7,1210,660,1969,0,98034,47.7244,-122.179,1620,8000,12.976183182038383,1969,2014,45,0.2641242937853107,-5830.919467600001,0.16739151980831055,3
7424600020,2014-10-27,620000,4,2.5,1900,9775,1.0,0,0,5,7,1900,0,1967,0,98033,47.6856,-122.168,1990,10500,13.3374763699232,1967,2014,47,0.19437340153452684,-5825.654380800001,0.13310974109966706,3
524059250,2014-09-22,1388000,4,2.5,3450,17400,1.5,0,0,4,9,2180,1270,1964,0,98004,47.5969,-122.206,3770,19530,14.143375140509722,1964,2014,50,0.19827586206896552,-5816.6267614,0.03706610552054864,1
2129700320,2015-05-05,250000,1,0.75,940,87120,1.0,0,0,3,6,940,0,1944,0,98019,47.7182,-121.956,1930,165528,12.429220196836383,1944,2015,71,0.01078971533516988,-5819.5207992000005,0.30235345006537373,0
2597531020,2014-11-04,925850,6,3.25,3140,14923,2.0,0,0,3,10,3140,0,1991,0,98006,47.5411,-122.133,2980,10758,13.738468593553947,1991,2014,23,0.21041345573946257,-5806.3371663,0.08345359986221007,0
7011201445,2014-07-02,525000,2,1.75,1530,3503,1.0,0,1,4,7,830,700,1916,0,98119,47.6368,-122.371,1280,1531,13.171155446333852,1916,2014,98,0.4367684841564373,-5829.3628528,0.17435679576256352,3
1795910360,2014-09-22,475000,3,2.5,2130,8022,2.0,0,0,3,8,2130,0,1985,0,98052,47.7252,-122.106,2130,7605,13.07107218827772,1985,2014,29,0.2655198204936425,-5827.5332712,0.1968189713162319,0
5100401411,2014-10-27,485000,4,1.0,1210,6380,1.5,0,0,3,7,1210,0,1936,0,98115,47.6924,-122.321,1340,6380,13.091906231773164,1936,2014,78,0.1896551724137931,-5833.7820604,0.16959223402802248,3
3121500340,2014-07-12,690000,4,2.5,2900,23488,2.0,0,0,3,9,2900,0,1992,0,98053,47.6726,-122.03,2900,34589,13.444448325847754,1992,2014,22,0.12346730245231607,-5817.487378000001,0.21543309085206266,0
1245002125,2014-06-04,837500,4,2.5,2700,9320,2.0,0,0,4,8,2700,0,1994,0,98033,47.6861,-122.198,2120,8056,13.638177736710496,1994,2014,20,0.28969957081545067,-5827.1460478,0.1263986990578483,3
3336000230,2015-03-23,230005,2,1.0,1030,6000,1.0,0,0,2,7,830,200,1951,0,98118,47.5291,-122.268,1770,5000,12.345860674521596,1951,2015,64,0.17166666666666666,-5811.2879988,0.06248660423856395,1
7418700040,2015-04-29,234000,3,1.0,960,9624,1.0,0,0,3,7,960,0,1953,0,98155,47.7758,-122.301,1540,9624,12.36308066783498,1953,2015,62,0.09975062344139651,-5843.0281158,0.23195627128094365,3
8091670730,2014-09-02,416000,4,2.5,2890,6322,2.0,0,0,3,8,2890,0,2011,0,98038,47.3494,-122.044,2380,5738,12.938442943086665,2011,2014,3,0.457133818411895,-5778.7101736,0.2712918679474952,2
3904920730,2015-04-27,695000,4,2.5,2960,10760,2.0,0,0,3,9,2960,0,1987,0,98029,47.5677,-122.013,2480,9528,13.451668563394815,1987,2015,28,0.275092936802974,-5803.877780100001,0.20123215906846537,0
4443800940,2015-04-08,485000,4,1.75,1260,3880,1.0,0,0,5,7,860,400,1918,0,98117,47.687,-122.391,1000,3880,13.091906231773164,1918,2015,97,0.3247422680412371,-5836.4596169999995,0.2173316952293152,3
9268850290,2015-03-06,450000,3,2.25,1620,1057,3.0,0,0,3,8,1540,80,2009,0,98027,47.5396,-122.026,1390,942,13.017005083966255,2009,2015,6,1.532639545884579,-5801.0672296,0.18929477099131295,0
2796100160,2014-05-20,250000,4,2.0,1960,7560,1.0,0,0,5,7,1160,800,1978,0,98031,47.4081,-122.178,1950,7560,12.429220196836383,1978,2014,36,0.25925925925925924,-5792.226841799999,0.15684600883159655,2
4221270350,2015-03-23,650000,3,2.5,2320,5284,2.0,0,0,3,8,2320,0,2004,0,98075,47.591,-122.017,2320,4383,13.384729180332174,2004,2015,11,0.4390613171839515,-5806.911047,0.199421846752096,0
2346800180,2015-03-09,620000,5,1.0,2230,16800,1.5,0,3,4,7,1700,530,1923,0,98136,47.5161,-122.395,2730,18400,13.3374763699232,1923,2015,92,0.13273809523809524,-5815.7330595,0.1863134366790634,1
8820902540,2014-11-14,425000,2,1.0,1670,6212,1.0,0,0,4,7,1670,0,1947,0,98125,47.7152,-122.282,1670,7272,12.959846800844963,1947,2014,67,0.26883451384417256,-5834.7100864,0.16872791082029973,3
2320069248,2014-07-01,165050,3,1.0,1200,8514,1.0,0,0,3,7,1200,0,1959,0,98022,47.2043,-122.008,1210,8985,12.014009796033054,1959,2014,55,0.14094432699083861,-5759.3022344,0.41173530279059684,2
8647600020,2014-11-11,749950,4,2.5,3340,123600,2.0,0,0,3,10,3340,0,2005,0,98053,47.6101,-121.955,3730,123600,13.527763150044844,2005,2014,9,0.02702265372168285,-5806.2897455,0.2637725025220083,0
2916620240,2014-06-18,264950,4,1.75,1770,9011,1.0,0,0,5,7,1050,720,1983,0,98042,47.3646,-122.076,1410,8530,12.487300182210822,1983,2014,31,0.19642658972367108,-5782.0809096,0.23988055124161037,2
126039467,2015-01-14,700000,4,2.5,3040,7200,2.0,0,0,3,9,3040,0,2008,0,98177,47.7747,-122.366,2360,8245,13.45883704259595,2008,2015,7,0.4222222222222222,-5845.9989402,0.2623971770935323,3
1921069082,2014-05-12,560000,3,2.0,2560,216777,1.0,0,0,3,8,2560,0,1986,0,98092,47.295,-122.086,2360,108463,13.235693848424024,1986,2014,28,0.011809370920346715,-5774.05737,0.2950020852719081,2
7302000120,2014-06-10,695000,3,2.5,2550,45254,2.0,0,0,3,9,2550,0,2001,0,98053,47.6498,-121.964,2190,49222,13.451668563394815,2001,2014,13,0.056348610067618335,-5811.5602072,0.2654972854637801,0
1545805490,2014-10-06,190000,3,2.0,1320,7625,1.0,0,0,3,7,1320,0,1987,0,98038,47.3635,-122.045,1420,7500,12.154784614286667,1987,2014,27,0.17311475409836066,-5780.4783575,0.25980625995415413,2
7215730930,2015-01-12,500000,3,2.5,1650,4648,2.0,0,0,3,8,1650,0,2001,0,98075,47.5968,-122.015,1800,5637,13.122365377402328,2001,2015,14,0.35499139414802067,-5807.523552000001,0.20235183179310012,0
8645511350,2014-12-01,300000,3,1.75,1810,21138,1.0,0,0,4,7,1240,570,1977,0,98058,47.4674,-122.178,1850,12200,12.611541086966115,1977,2014,37,0.08562777935471662,-5799.471997199999,0.10007479842390464,2
2767701416,2015-01-16,440000,3,2.5,1040,1032,3.0,0,0,3,7,1040,0,2007,0,98107,47.6673,-122.377,1290,1275,12.994532278619134,2007,2015,8,1.0077519379844961,-5833.381172099999,0.19465182174531598,3
2517010630,2015-05-08,410000,4,2.5,3320,5034,2.0,0,0,4,7,3320,0,2006,0,98042,47.4011,-122.164,2580,4950,12.923914877701906,2006,2015,9,0.6595152959872864,-5790.7079804,0.16731301526138315,2
2490200450,2014-06-09,550000,4,2.5,2700,5100,1.0,0,0,4,8,1440,1260,1968,0,98136,47.5331,-122.384,1880,5100,13.217675375388819,1968,2014,46,0.5294117647058824,-5817.2909104,0.1721210333268835,1
5015000700,2015-01-23,563225,3,1.0,2460,4000,1.5,0,0,4,7,1370,1090,1918,0,98112,47.6268,-122.297,1680,4000,13.241436247533137,1918,2015,97,0.615,-5824.6147596,0.10599735973861851,3
1724079013,2014-07-18,529000,3,2.25,1940,217800,2.0,0,0,3,9,1940,0,1990,0,98024,47.5636,-121.932,2580,83558,13.178745601197818,1990,2014,24,0.008907254361799816,-5799.5248752,0.28212606976196314,0
6119200085,2014-06-12,495000,3,2.0,1769,9300,1.0,0,0,4,7,1769,0,1955,2009,98166,47.441,-122.342,1870,10226,13.112315061750808,2009,2014,5,0.19021505376344086,-5804.026822,0.1751893325792967,1
2329600040,2014-11-18,158000,3,1.5,990,8925,1.0,0,0,4,7,990,0,1962,0,98003,47.3294,-122.331,1360,8625,11.970356641102999,1962,2014,52,0.11092436974789915,-5789.8528314000005,0.2591863669950131,4
3629921120,2014-10-03,765000,4,2.5,2660,5043,2.0,0,2,3,9,2660,0,2003,0,98029,47.5445,-121.996,3010,5500,13.547632419997361,2003,2014,11,0.5274638112234781,-5800.238821999999,0.21871468431187518,0
1727500010,2015-01-07,354000,3,1.75,1340,6300,1.0,0,0,3,7,1340,0,1972,0,98034,47.7186,-122.218,1780,7200,12.777055016970678,1972,2015,43,0.2126984126984127,-5832.0718548,0.15791554511035086,3
7215720070,2014-08-06,1250000,5,5.0,5000,32909,2.0,0,0,3,10,5000,0,2000,0,98075,47.6012,-122.022,3030,12601,14.038654909278163,2000,2014,14,0.15193412136497614,-5808.3936264,0.19632742632680508,0
5469501830,2014-06-24,396500,3,2.5,2590,18980,1.0,0,0,4,10,2590,0,1976,0,98042,47.3839,-122.153,3110,14652,12.890433842121956,1976,2014,38,0.13645943097997892,-5788.0855366999995,0.1870943354975664,2
5100403947,2014-08-04,580000,4,2.5,2150,5000,2.0,0,0,3,8,2150,0,2001,0,98115,47.6962,-122.314,2030,6380,13.270785106659046,2001,2014,13,0.43,-5833.9130067999995,0.16831280703614968,3
8691391090,2014-05-08,716500,4,2.5,3290,6465,2.0,0,0,3,9,3290,0,2002,0,98075,47.5981,-121.976,3100,5929,13.482134921922801,2002,2014,12,0.5088940448569219,-5805.8258456,0.24102577949711282,0
191100435,2014-09-26,1600000,5,3.75,3570,10125,2.0,0,0,3,10,3570,0,2014,0,98040,47.5639,-122.223,1760,10125,14.285514812209815,2014,2014,0,0.35259259259259257,-5813.402549699999,0.009436079883871991,1
4326000190,2014-08-28,370000,4,1.0,1540,9541,1.5,0,0,4,7,1540,0,1961,0,98034,47.7104,-122.213,1290,9541,12.821260987319457,1961,2014,53,0.16140865737344093,-5830.8311152,0.14967178983396173,3
3760500116,2014-11-20,3070000,3,2.5,3930,55867,1.0,1,4,4,8,2330,1600,1957,0,98034,47.7022,-122.224,2730,26324,14.937188445296226,1957,2014,57,0.07034564232910305,-5830.3536928,0.1418128418332473,3
5469500640,2015-02-24,583500,3,2.25,3530,13000,2.5,0,0,4,10,3530,0,1985,0,98042,47.3823,-122.159,2960,13000,13.276801444503338,1985,2015,30,0.27153846153846156,-5788.1743857,0.18674950043242583,2
9144300060,2015-04-30,350000,3,1.0,1250,9786,1.0,0,0,4,7,1250,0,1969,0,98072,47.7622,-122.163,1660,9621,12.765691290604371,1969,2015,46,0.12773349683220928,-5834.7736386,0.2078499556165528,3
7852020660,2014-05-09,505000,3,2.5,2100,5824,2.0,0,2,3,8,2100,0,1999,0,98065,47.5334,-121.867,1890,4140,13.132315688453556,1999,2014,15,0.3605769230769231,-5792.7528578,0.3481859371023174,0
6840701610,2014-07-01,332888,2,2.5,1050,1029,2.0,0,0,3,8,950,100,2007,0,98122,47.6018,-122.299,1350,3600,12.715564380061343,2007,2014,7,1.0204081632653061,-5821.6525382,0.09430064239894455,1
889000015,2014-11-03,599000,3,1.75,1650,1180,3.0,0,0,3,8,1650,0,2014,0,98105,47.6638,-122.319,1650,1960,13.303018546545275,2014,2014,0,1.3983050847457628,-5830.188352200001,0.1470528528068278,3
3975400185,2015-05-13,645000,3,2.0,1640,4218,1.0,0,0,4,7,910,730,1941,0,98103,47.6546,-122.344,1670,4000,13.377007146164305,1941,2015,74,0.388809862494073,-5830.2543824,0.16025654982901333,3
2887703155,2015-02-25,642000,6,1.0,1530,4305,1.5,0,0,4,7,1530,0,1921,0,98115,47.6862,-122.31,1530,3800,13.372345140303285,1921,2015,94,0.3554006968641115,-5832.499122,0.15791370973057756,3
475001000,2015-04-06,670000,3,1.75,1730,3400,1.0,0,0,5,7,970,760,1928,0,98107,47.6662,-122.364,1640,5000,13.415034483903348,1928,2015,87,0.5088235294117647,-5832.6268968,0.18327572596308334,3
1924069058,2014-10-10,965000,4,3.25,5010,49222,2.0,0,0,5,9,3710,1300,1978,0,98027,47.5489,-122.092,3140,54014,13.779884416590017,1978,2014,36,0.1017837552314006,-5805.340298800001,0.12268341973502776,0
8567450220,2014-08-18,550000,4,2.5,2890,9045,2.0,0,0,3,8,2890,0,2001,0,98019,47.7385,-121.965,2840,10114,13.217675375388819,2001,2014,13,0.3195135433941404,-5822.4261525,0.30603574784096865,0
7887200390,2014-09-26,294000,3,1.0,1320,9520,1.0,0,0,3,7,990,330,1953,0,98178,47.4857,-122.253,1460,10610,12.591338447675579,1953,2014,61,0.13865546218487396,-5805.2692821,0.08451134507578413,1
5101407250,2014-12-17,630000,4,2.25,2900,9680,2.0,0,0,3,7,1990,910,1947,0,98125,47.7037,-122.308,1850,7540,13.353476685668044,1947,2014,67,0.29958677685950413,-5834.5441396,0.17104035750507218,3
5249800010,2014-12-03,2725000,4,4.25,6410,43838,2.5,0,2,4,12,5610,800,1906,0,98144,47.5703,-122.28,2270,6630,14.817979353051891,1906,2014,108,0.14622017427802364,-5816.896284,0.06657954060915408,1
7657000540,2015-03-04,260000,4,1.0,1220,7980,1.5,0,0,3,6,1220,0,1944,0,98178,47.4924,-122.237,1210,7920,12.468440756144114,1944,2015,71,0.15288220551378445,-5805.3284988000005,0.07206380488315374,1
6203000160,2014-07-16,460500,3,1.0,1490,10650,1.0,0,0,3,7,1150,340,1963,0,98033,47.663,-122.178,1730,9800,13.0400703062278,1963,2014,51,0.13990610328638498,-5823.370013999999,0.10845605062794184,3
4310701575,2014-06-10,429000,3,3.25,1410,1246,3.0,0,0,3,8,1410,0,2005,0,98103,47.6981,-122.34,1410,1253,12.969214528909768,2005,2014,9,1.131621187800963,-5835.3855539999995,0.18632710585887347,3
2028700575,2014-11-13,550000,3,2.0,1390,2688,1.5,0,0,5,7,1390,0,1915,0,98117,47.6783,-122.366,1440,2900,13.217675375388819,1915,2014,99,0.5171130952380952,-5834.2028578,0.19207361396878117,3
139000185,2015-04-28,800000,3,2.5,2100,4440,2.0,0,4,3,7,2100,0,1945,0,98116,47.5865,-122.397,2100,6000,13.592368256649284,1945,2015,70,0.47297297297297297,-5824.4448405,0.18469482291265696,1
9510900630,2014-06-17,305000,3,2.25,2110,7665,1.0,0,0,4,7,1360,750,1973,0,98023,47.3082,-122.372,1660,8436,12.628070334272698,1973,2014,41,0.27527723418134376,-5789.1990504,0.29782773767478304,4
3904901190,2014-12-19,567000,3,2.5,2070,10908,2.0,0,0,3,8,2070,0,1986,0,98029,47.5665,-122.023,2220,10975,13.248116346376765,1986,2014,28,0.18976897689768976,-5804.207029499999,0.19119850822643605,0
3275300040,2014-06-06,320000,3,1.75,1370,9900,1.0,0,0,4,7,1370,0,1983,0,98003,47.2575,-122.312,1490,9600,12.676079399771027,1983,2014,31,0.1383838383838384,-5780.15934,0.31864087898895416,4
1761300110,2014-07-02,260000,4,2.0,1620,7992,2.0,0,0,4,7,1620,0,1975,0,98031,47.395,-122.176,1710,7500,12.468440756144114,1975,2014,39,0.20270270270270271,-5790.5315200000005,0.17005791279830249,2
8154100020,2014-09-06,248500,3,1.75,2090,12026,1.0,0,0,4,7,2090,0,1948,0,98002,47.3095,-122.217,1700,9496,12.423202148655593,1948,2014,66,0.17379012140362549,-5782.0251615,0.2512489418441287,4
8733000045,2014-10-07,375000,4,3.0,2420,9566,2.0,0,0,3,7,2420,0,2003,0,98188,47.4693,-122.266,2420,9135,12.834683971615659,2003,2014,11,0.2529793016934978,-5803.8814338,0.10512986842184575,1
2326600130,2015-02-25,895900,4,3.5,3640,4983,2.0,0,3,3,9,2790,850,2014,0,98075,47.5619,-122.027,3270,14700,13.705585194781051,2014,2015,1,0.7304836443909292,-5803.8359713,0.18711513858968645,0
8687800010,2014-06-17,260000,3,1.75,1440,12888,1.0,0,2,3,7,1090,350,1958,0,98168,47.471,-122.262,1710,12888,12.468440756144114,1958,2014,56,0.11173184357541899,-5803.899402,0.10171136244027879,1
2600100110,2014-11-19,788000,4,2.5,2680,8778,2.0,0,0,4,8,2680,0,1977,0,98006,47.5516,-122.161,2680,10020,13.577254637874743,1977,2014,37,0.3053087263613579,-5808.9510076,0.05389091307752251,1
4139660040,2014-11-21,760000,5,3.5,3180,14000,2.0,0,0,5,10,3180,0,1997,0,98006,47.5501,-122.128,3670,14450,13.541075028051122,1997,2014,17,0.22714285714285715,-5807.1986128,0.08676540906699899,0
2124049229,2015-03-02,469000,4,2.5,2240,5624,1.0,0,0,3,7,1520,720,1961,0,98108,47.5574,-122.308,2240,7495,13.058360179622305,1961,2015,54,0.39829302987197723,-5816.6504792000005,0.09394762262523244,1
2919700885,2014-08-26,459000,4,2.0,1560,3840,1.0,0,0,4,6,960,600,1924,0,98117,47.6882,-122.365,1560,4800,13.036807667689546,1924,2014,90,0.40625,-5835.366593,0.197523026238647,3
1685800100,2014-06-24,875000,4,2.5,3220,22588,2.0,0,0,3,10,3220,0,1996,0,98077,47.7311,-122.055,3220,22922,13.681980308196241,1996,2014,18,0.1425535682663361,-5825.8194105,0.23311286623577596,0
1282300105,2014-06-04,317000,3,1.0,1010,5400,1.0,0,0,3,6,1010,0,1959,0,98144,47.5746,-122.293,960,5400,12.666660207428574,1959,2014,55,0.18703703703703703,-5818.0405578,0.08009811639684189,1
8682282070,2015-01-12,920000,3,3.5,2800,7694,1.0,0,0,3,9,2800,0,2005,0,98053,47.7095,-122.022,2420,7694,13.732130035981154,2005,2015,10,0.363919937613725,-5821.608609,0.24297869055409474,0
3043200035,2014-07-01,600000,2,1.0,910,2002,1.5,0,0,3,6,910,0,1900,0,98112,47.6188,-122.306,1190,1208,13.304686600863562,1900,2014,114,0.45454545454545453,-5824.0649528,0.10869843952115132,3
3052700464,2014-10-24,475000,3,2.25,1380,1621,2.0,0,0,3,8,1140,240,2007,0,98117,47.678,-122.375,1460,1403,13.07107218827772,2007,2014,7,0.851326341764343,-5834.595249999999,0.1990899687854445,3
2548100180,2014-05-07,335000,3,2.0,1570,7200,1.0,0,0,4,7,1570,0,1952,0,98155,47.7501,-122.314,1410,7434,12.721888795877375,1952,2014,62,0.21805555555555556,-5840.5057314000005,0.2140976997744039,3
2623039018,2014-10-27,685000,4,1.0,1550,15239,1.5,1,4,3,6,1370,180,1930,0,98166,47.4502,-122.378,1790,22047,13.437175577097312,1930,2014,84,0.10171271080779579,-5806.860575600001,0.19767862703148573,1
421079142,2014-05-09,415000,4,2.25,3060,48787,2.0,0,0,3,8,3060,0,1992,0,98010,47.3397,-121.918,2090,48787,12.936036208848487,1992,2014,22,0.06272162666284051,-5771.5615446,0.3695095557094953,2
3840700653,2014-12-12,436000,4,2.75,2080,9600,1.0,0,0,3,8,1240,840,1979,0,98034,47.7149,-122.235,1880,9525,12.985399815906522,1979,2014,35,0.21666666666666667,-5832.4308015,0.1555763408919647,3
3905100520,2014-10-29,510000,3,2.5,1860,3658,2.0,0,0,3,8,1860,0,1994,0,98029,47.5703,-122.004,1840,3739,13.1421679654829,1994,2014,20,0.5084745762711864,-5803.7668812,0.2103292195670802,0
2926069062,2014-08-11,840000,3,2.5,3050,33920,1.0,0,0,3,8,3050,0,2004,0,98052,47.7034,-122.072,1970,60984,13.641158361294979,2004,2014,10,0.08991745283018868,-5823.249444800001,0.2013696577295705,0
7215730120,2015-05-04,606500,3,2.5,2170,5500,2.0,0,0,3,8,2170,0,2000,0,98075,47.5975,-122.018,2170,5862,13.3154616561695,2000,2015,15,0.39454545454545453,-5807.751754999999,0.19952839293265723,0
9202650040,2014-09-26,401000,3,1.0,1120,8321,1.0,0,0,4,6,1120,0,1941,1987,98027,47.5631,-122.091,1980,8671,12.901719200051183,1987,2014,27,0.13459920682610263,-5807.026442099999,0.12313426041653869,0
3832710210,2014-08-25,268000,3,1.75,1480,8009,1.0,0,0,3,7,980,500,1980,0,98032,47.3657,-122.28,1790,7678,12.498745990829315,1980,2014,34,0.1847921088775128,-5791.877796,0.20586137972276708,4
1441000090,2014-11-26,485000,4,3.5,3273,5115,2.0,0,0,3,8,2671,602,2014,0,98055,47.4477,-122.204,2996,5100,13.091906231773164,2014,2014,0,0.6398826979472141,-5798.298730799999,0.11348370639613714,2
6672920050,2014-06-17,400000,3,2.25,2140,11266,2.0,0,0,3,7,2140,0,1986,0,98019,47.7267,-121.966,2000,14174,12.899222326086994,1986,2014,28,0.1899520681697142,-5821.0346922,0.29850390135972543,0
5021900779,2015-04-04,785000,3,2.0,1600,9638,1.0,0,0,5,7,1600,0,1952,0,98040,47.5753,-122.224,1800,11400,13.573440270649085,1952,2015,63,0.16600954554886907,-5814.8434672,0.0176067976094072,1
1529200340,2015-01-08,496500,3,2.5,2260,3640,2.0,0,0,3,8,2260,0,1994,0,98072,47.7356,-122.157,2350,3710,13.115340776564027,1994,2015,21,0.6208791208791209,-5831.237689199999,0.1839576645276843,3
324000370,2014-07-21,502000,3,1.0,1710,5000,1.0,0,0,5,7,1140,570,1921,0,98116,47.5719,-122.385,1670,4000,13.126357390703754,1921,2014,93,0.342,-5822.086981500001,0.17125302259100905,1
