id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sale_year,effective_year,house_age,living_to_lot_ratio,lat_long_interaction,dist_to_center,geo_cluster
7202270700,2014-10-03,4,2.5,2420,4500,2.0,0,0,3,7,2420,0,2001,0,98053,47.6874,-122.037,2280,4500,2014,2001,13,0.5377777777777778,-5819.6272338,0.21882665263134077,0
7370600020,2014-10-07,3,1.75,1970,8540,1.0,0,3,4,8,1130,840,1950,0,98177,47.7213,-122.365,2280,8540,2014,1950,64,0.2306791569086651,-5839.4168745,0.22256042765786566,4
126059225,2014-08-06,3,1.75,2300,43560,1.0,0,0,4,7,1350,950,1979,0,98077,47.7716,-122.101,2320,57000,2014,1979,35,0.052800734618916434,-5832.9601316,0.24130486549565963,0
106000015,2014-06-19,3,1.75,1310,8065,1.0,0,0,4,6,1310,0,1948,0,98117,47.701,-122.368,1420,8100,2014,1948,66,0.1624302541847489,-5837.075968,0.2103325459158861,4
4458800060,2015-04-09,4,2.25,2360,11523,2.0,0,0,4,10,2360,0,1968,0,98040,47.5318,-122.224,2850,11362,2015,1968,47,0.20480777575284215,-5809.5267232,0.02835289381210721,2
8944290090,2014-06-23,3,2.25,1650,2958,2.0,0,0,3,7,1650,0,1985,0,98031,47.3916,-122.167,1510,3788,2014,1985,29,0.5578093306288032,-5789.689597199999,0.1729691259565676,1
8682250330,2014-06-24,3,3.5,2300,5611,1.0,0,0,3,8,2300,0,2004,0,98053,47.7122,-122.026,2170,5926,2014,2004,10,0.4099091071110319,-5822.128917200001,0.24272579602342365,0
9834200390,2015-05-12,3,1.5,1220,4080,1.5,0,0,5,7,1220,0,1914,0,98144,47.5746,-122.289,1320,4080,2015,1914,101,0.29901960784313725,-5817.850259399999,0.07717271009836503,2
3275880100,2014-11-13,4,2.5,2580,15031,2.0,0,0,3,9,2580,0,1999,0,98052,47.6895,-122.094,3030,10361,2014,1999,15,0.17164526644933803,-5822.601813,0.17762143662899188,0
7227501190,2015-04-27,3,1.0,1220,5038,1.0,0,0,5,6,1220,0,1942,0,98056,47.496,-122.189,1140,5038,2015,1942,73,0.24215958713775307,-5803.488744,0.06686291417314576,2
1796100010,2014-09-11,3,3.0,3760,188760,1.0,0,0,4,10,2640,1120,1979,0,98092,47.308,-122.087,2820,50543,2014,1979,35,0.01991947446492901,-5775.691796,0.2803816504126704,1
3831200210,2014-09-10,3,2.25,2140,7200,2.0,0,0,4,7,2140,0,1979,0,98031,47.3913,-122.191,1890,7455,2014,1979,35,0.2972222222222222,-5790.7903383,0.16839765548116906,1
2521039066,2014-12-29,3,2.0,1900,9513,1.0,0,0,3,8,1900,0,1995,0,98023,47.2843,-122.357,1790,8028,2014,1995,19,0.19972668979291497,-5785.5650951,0.3091476800771052,1
7701800050,2014-06-25,5,3.0,2790,19439,1.0,0,3,5,7,1500,1290,1973,0,98058,47.4088,-122.089,1620,19439,2014,1973,41,0.14352590153814496,-5788.0929832,0.1945170397966734,3
3904960910,2014-09-17,4,2.5,3050,7238,2.0,0,0,3,8,3050,0,1989,0,98029,47.5772,-122.013,2580,7228,2014,1989,25,0.4213871235147831,-5805.0369036,0.20149566569611066,0
5647900670,2014-06-20,3,1.75,1880,11249,1.0,0,0,3,7,1330,550,1985,0,98001,47.3295,-122.257,1870,14547,2014,1985,29,0.16712596675260022,-5786.362681500001,0.2327576809466012,1
7234600796,2014-11-26,2,1.75,1850,2530,2.5,0,0,4,7,1850,0,1903,0,98122,47.6106,-122.31,1500,1795,2014,1903,111,0.7312252964426877,-5823.252486,0.10973708579551324,2
3021059244,2014-08-14,3,1.75,1320,10454,1.0,0,0,4,7,1320,0,1968,0,98002,47.2844,-122.216,1680,10183,2014,1968,46,0.1262674574325617,-5778.9102304,0.2737854062388802,1
7787400030,2014-06-09,5,3.5,4220,26784,1.0,0,0,3,10,2110,2110,1958,2006,98004,47.6003,-122.206,3450,33945,2014,2006,8,0.1575567502986858,-5817.0422618,0.04280443697979147,0
2051200436,2014-08-20,3,2.5,3490,28213,1.5,0,2,3,9,2242,1248,2009,0,98070,47.365,-122.456,2120,56628,2014,2009,5,0.12370183957749974,-5800.12844,0.3099620502454027,2
8820901415,2014-05-29,4,2.75,1240,3867,1.0,0,0,3,7,800,440,1987,0,98125,47.7157,-122.284,1150,7733,2014,1987,27,0.32066201189552623,-5834.8666588,0.17254266171659272,4
3523069047,2014-08-25,4,2.75,4010,87555,2.0,0,0,3,10,4010,0,2004,0,98038,47.4299,-121.998,2451,209523,2014,2004,10,0.045799782993546916,-5786.3529402,0.25087018096415026,3
9194101388,2014-09-19,3,1.75,2280,16671,1.5,0,0,4,6,1760,520,1909,0,98034,47.7096,-122.219,1850,9351,2014,1909,105,0.13676444124527623,-5831.0196024,0.15152156853665044,4
7277100610,2014-08-25,2,1.0,1120,7560,1.0,0,1,3,6,1120,0,1947,0,98177,47.77,-122.39,1120,7200,2014,1947,67,0.14814814814814814,-5846.5703,0.27566002577511756,4
9471200370,2015-03-30,4,3.0,3710,20000,2.0,0,2,5,10,2760,950,1936,0,98105,47.6696,-122.261,3970,20000,2015,1936,79,0.1855,-5828.1329656,0.12108985561630087,4
2767800140,2015-03-13,3,3.0,1820,4300,1.5,0,0,4,8,1620,200,1914,1983,98107,47.6711,-122.364,1440,4300,2015,1983,32,0.4232558139534884,-5833.226480400001,0.18807873239368378,4
3629870110,2015-04-22,3,2.5,1910,3075,2.0,0,0,3,8,1910,0,2001,0,98029,47.5491,-122.005,1940,3485,2015,2001,14,0.6211382113821138,-5801.2279455,0.20879278578757107,0
9136102057,2014-09-05,4,2.5,2160,3139,1.0,0,0,3,7,1080,1080,1940,0,98103,47.6662,-122.338,1650,3740,2014,1940,74,0.6881172347881491,-5831.3875756,0.16476018352390356,4
8648900060,2014-05-05,3,2.5,1790,2700,2.0,0,0,3,8,1790,0,2010,0,98027,47.564,-122.093,1890,3078,2014,2010,4,0.662962962962963,-5807.231452,0.12073608556313384,0
3678900110,2014-06-10,2,1.0,1100,3598,1.0,0,0,4,7,1100,0,1926,0,98144,47.5738,-122.313,1240,3598,2014,1926,88,0.3057254030016676,-5818.8941994,0.10062506580617714,2
2767600150,2014-05-19,3,2.5,1350,2053,3.0,0,0,3,8,1350,0,2005,0,98117,47.6758,-122.386,1350,4150,2014,2005,9,0.6575742815392109,-5834.8504588000005,0.20870791759496826,4
1972201511,2015-02-10,3,2.5,1770,1714,3.0,0,0,3,8,1770,0,2012,0,98103,47.6532,-122.348,1720,3360,2015,2012,3,1.0326721120186697,-5830.2737136,0.16460362841985343,4
6055000430,2015-03-27,4,3.5,4370,37193,2.0,0,3,3,8,2780,1590,1996,0,98022,47.241,-121.979,2860,39356,2015,1996,19,0.11749522759659076,-5762.409939,0.3945059229356988,3
6624030050,2015-04-28,3,2.5,2160,15817,2.0,0,0,3,8,2160,0,1999,0,98031,47.4166,-122.183,1990,15817,2015,1999,16,0.13656192704052603,-5793.502437800001,0.14484309025236372,1
2215450150,2014-05-30,4,2.5,2280,7200,2.0,0,0,3,8,2280,0,1994,0,98030,47.3829,-122.207,2250,7200,2014,1994,20,0.31666666666666665,-5790.5220603,0.17539889516124943,1
2767603824,2014-09-15,2,2.5,1240,1249,3.0,0,0,3,8,1240,0,2006,0,98107,47.6718,-122.386,1240,2500,2014,2006,8,0.9927942353883107,-5834.3609148,0.2064800078563984,4
3585900460,2015-05-01,6,2.75,2980,20000,1.0,0,4,3,8,2130,850,1965,0,98177,47.7599,-122.375,2730,20000,2015,1965,50,0.149,-5844.6177625,0.25834948450305084,4
2922069134,2014-08-29,3,1.75,2170,153767,1.0,0,0,3,7,2170,0,1976,0,98042,47.3694,-122.065,2840,49500,2014,1976,38,0.014112260758160073,-5782.145810999999,0.24024271019342483,3
9267200062,2014-09-11,3,2.5,1260,1211,3.0,0,0,3,8,1260,0,2004,0,98103,47.6969,-122.343,1270,1211,2014,2004,10,1.0404624277456647,-5835.3818367,0.1897108263929057,4
7228500425,2014-07-28,3,1.0,1530,2370,2.0,0,0,3,8,1530,0,1901,0,98122,47.6108,-122.303,1310,2370,2014,1901,113,0.6455696202531646,-5822.9436724,0.10374283006086388,2
1089000190,2015-04-12,4,2.25,2590,13894,2.0,0,0,4,9,2590,0,1975,0,98005,47.6351,-122.165,2720,13894,2015,1975,40,0.1864114006045775,-5819.3419915,0.09098900962926494,0
3359500960,2015-03-21,3,2.0,1300,3000,2.0,0,0,3,7,1300,0,1986,0,98115,47.6728,-122.325,1670,4500,2015,1986,29,0.43333333333333335,-5831.5752600000005,0.15984333764230324,4
5152100160,2015-02-19,3,1.75,2400,14012,1.0,0,0,3,9,2400,0,1971,0,98003,47.3371,-122.325,2800,13988,2015,1971,44,0.17128175849272054,-5790.5107575,0.24755818506894953,1
7230300060,2014-08-05,4,2.5,2190,17600,1.0,0,0,4,7,1110,1080,1966,0,98059,47.4712,-122.112,1820,17600,2014,1966,48,0.12443181818181819,-5796.8031744,0.1337395443831349,0
2423059067,2014-12-19,3,2.75,2070,54557,2.0,0,0,3,8,2070,0,1996,0,98058,47.4659,-122.116,2190,49658,2014,1996,18,0.037941968949905605,-5796.3458444,0.13431129984817927,1
8016250060,2014-06-05,3,2.5,1610,6176,2.0,0,0,3,7,1610,0,1994,0,98030,47.3657,-122.173,1680,7414,2014,1994,20,0.2606865284974093,-5786.8096661,0.19670932832758486,1
2524059267,2014-09-17,4,4.0,3650,18223,2.0,0,3,3,9,3330,320,2013,0,98006,47.5442,-122.116,3220,11022,2014,2013,1,0.2002963288152335,-5805.9075272,0.09859094378460201,0
1438000440,2014-07-24,5,2.75,2710,4136,2.0,0,0,3,8,2710,0,2014,0,98059,47.4786,-122.123,2590,4136,2014,2014,0,0.6552224371373307,-5798.2290678,0.12058066768415442,0
3326069026,2015-04-01,3,1.75,2340,57499,1.0,0,0,3,8,2340,0,1988,0,98053,47.6989,-122.044,3260,137649,2015,1988,27,0.04069635993669455,-5821.3645516,0.22037739377567245,0
9353300600,2015-03-26,3,1.5,1360,10726,1.0,0,0,4,7,1360,0,1966,0,98059,47.4948,-122.134,1650,10726,2015,1966,49,0.12679470445646093,-5800.7299032,0.10174385384824888,0
8691410060,2014-07-09,4,2.5,3020,7465,2.0,0,0,3,9,3020,0,2004,0,98075,47.5982,-121.98,3100,5587,2014,2004,10,0.4045545880776959,-5806.028436,0.23699970766799658,0
6332940070,2014-05-07,4,2.5,2430,5203,2.0,0,0,3,8,2430,0,2003,0,98155,47.7402,-122.317,2260,7474,2014,2003,11,0.46703824716509706,-5839.4380433999995,0.20934576871100447,4
1310980110,2014-07-17,3,2.25,1920,7840,2.0,0,0,4,8,1920,0,1982,0,98032,47.3631,-122.276,2170,7210,2014,1982,32,0.24489795918367346,-5791.3704156,0.20481337857599466,1
7428000120,2014-12-10,3,2.25,1540,5449,1.0,0,0,2,7,1180,360,1989,0,98023,47.29,-122.358,1460,6740,2014,1989,25,0.2826206643420811,-5786.30982,0.3045823597612953,1
3626079040,2014-07-30,2,3.0,2560,982278,1.0,0,0,3,8,2560,0,2004,0,98014,47.6955,-121.861,1620,40946,2014,2004,10,0.0026061868432358253,-5812.221325500001,0.37839367141138297,0
2722049077,2014-08-28,3,1.75,1810,34500,1.0,0,0,3,8,1230,580,1980,0,98032,47.3707,-122.275,2090,9735,2014,1980,34,0.05246376811594203,-5792.2523425,0.1972747660692003,1
984220290,2015-02-10,3,1.75,1860,7191,1.0,0,0,4,7,1260,600,1975,0,98058,47.4338,-122.168,1850,7490,2015,1975,40,0.2586566541510221,-5794.8924784,0.13246905476269377,1
5347200160,2014-05-12,1,1.0,810,2451,1.0,0,0,5,7,810,0,1941,0,98126,47.5188,-122.376,980,1198,2014,1941,73,0.33047735618115054,-5815.1606688,0.16710956435409222,2
4154303655,2014-12-11,2,1.75,1830,7200,1.0,0,2,4,7,1070,760,1949,0,98118,47.5592,-122.273,1570,6000,2014,1949,65,0.25416666666666665,-5815.2060616,0.059413364305725656,2
2953000250,2014-07-31,3,1.5,1900,9737,1.0,0,0,4,7,1200,700,1968,0,98031,47.4125,-122.207,1670,9737,2014,1968,46,0.1951319708329054,-5794.139387499999,0.14582407712687906,1
9523102447,2014-11-17,3,1.75,1760,4125,1.5,0,3,4,7,1760,0,1927,0,98103,47.6748,-122.352,1760,4000,2014,1927,87,0.4266666666666667,-5833.1071296,0.18098960535082723,4
5104511840,2014-08-27,4,3.0,2800,6977,2.0,0,0,3,8,2800,0,2003,0,98038,47.3542,-122.014,2800,6600,2014,2003,11,0.40131861831732835,-5777.8753588,0.285384116904786,3
3448740250,2015-04-28,4,2.5,2730,4526,2.0,0,0,3,7,2730,0,2009,0,98059,47.491,-122.153,2190,4572,2015,2009,6,0.6031816173221387,-5801.168123,0.09046696839218772,1
4219400290,2014-05-02,5,2.75,2910,9480,1.5,0,0,3,8,2910,0,1939,0,98105,47.6552,-122.278,2940,6600,2014,1939,75,0.3069620253164557,-5827.182545600001,0.11645523771152122,4
5152100060,2014-05-29,6,2.5,4410,14034,1.0,0,2,4,9,2350,2060,1965,0,98003,47.3376,-122.324,2600,13988,2014,1965,49,0.3142368533561351,-5790.5245824,0.24666256527638192,1
3279000460,2014-09-26,3,2.0,1310,7000,1.0,0,0,4,7,1310,0,1979,0,98023,47.303,-122.383,1390,7500,2014,1979,35,0.18714285714285714,-5789.083049,0.30628759984447096,1
1102001274,2015-04-15,3,2.25,3400,12825,1.0,0,1,3,9,3400,0,1961,0,98118,47.5435,-122.26,2510,11574,2015,1961,54,0.2651072124756335,-5812.66831,0.0486696060881312,2
1251200155,2014-09-11,4,3.5,2990,4200,2.0,0,4,5,9,2000,990,1925,0,98144,47.593,-122.289,2390,4200,2014,1925,89,0.7119047619047619,-5820.100377000001,0.08305800868784544,2
2025700740,2014-07-02,3,2.25,1520,7199,2.0,0,0,4,7,1520,0,1992,0,98038,47.3492,-122.034,1410,6751,2014,1992,22,0.2111404361716905,-5778.2122728,0.27554495718063005,3
3820350050,2014-10-24,4,2.5,1820,3905,2.0,0,0,3,7,1820,0,2001,0,98019,47.7346,-121.985,1820,3863,2014,2001,13,0.4660691421254802,-5822.905181,0.28875894499351834,0
1245000438,2015-04-13,4,2.5,2620,9157,2.0,0,0,3,8,2620,0,1996,0,98033,47.6916,-122.203,2240,7405,2015,1996,19,0.28611990826689965,-5828.0565948,0.13384519270939163,4
7853230200,2015-03-09,3,2.5,2480,5082,2.0,0,0,3,7,2480,0,2004,0,98065,47.5297,-121.846,2480,5874,2015,2004,11,0.48799685163321527,-5791.3038262,0.368696696910927,3
3832200070,2014-12-22,4,1.75,1710,7140,1.0,0,0,5,7,1010,700,1968,0,98032,47.3745,-122.275,1770,8960,2014,1968,46,0.23949579831932774,-5792.7169875,0.19366714870876917,1
2926049400,2014-12-26,4,2.0,2330,7778,1.0,0,0,3,7,1230,1100,1961,0,98125,47.7109,-122.323,1250,8160,2014,1961,53,0.2995628696322962,-5836.1404207,0.18786782895171447,4
1246700251,2014-05-27,4,3.0,3720,29043,2.0,0,0,3,9,3720,0,1991,0,98033,47.6907,-122.161,1610,23000,2014,1991,23,0.1280859415349654,-5825.9436027,0.1425805060676485,0
6372000155,2014-08-11,2,1.75,1780,4520,1.0,0,0,5,7,890,890,1925,0,98116,47.5798,-122.404,1560,4520,2014,1925,89,0.3938053097345133,-5823.957839199999,0.19162862057859884,2
7950300670,2015-02-18,2,1.0,1120,4590,1.0,0,0,3,7,1120,0,1924,0,98118,47.5663,-122.285,1120,5100,2015,1924,91,0.2440087145969499,-5816.6449955,0.07186531494748623,2
7518504130,2014-06-26,3,2.0,1480,3876,1.0,0,0,5,7,860,620,1928,0,98117,47.6808,-122.382,1660,3774,2014,1928,86,0.38183694530443757,-5835.2716656,0.2083194907829017,4
9286100200,2014-08-13,3,2.5,1670,2589,2.0,0,0,3,8,1670,0,2000,0,98027,47.5314,-122.047,1670,2897,2014,2000,14,0.6450366937041329,-5801.0647758,0.16873335951570087,0
3992700585,2014-11-20,3,1.75,1880,9360,1.0,0,0,4,7,940,940,1941,0,98125,47.7131,-122.283,1390,7200,2014,1941,73,0.20085470085470086,-5834.501007299999,0.16976097984797073,4
7234600786,2014-05-11,4,2.5,2160,5298,2.5,0,0,4,9,2160,0,1902,0,98122,47.6106,-122.31,1720,2283,2014,1902,112,0.40770101925254815,-5823.252486,0.10973708579551324,2
5476800069,2014-05-27,5,3.0,2840,7199,1.0,0,0,3,7,1710,1130,2003,0,98178,47.5065,-122.275,2210,10800,2014,2003,11,0.3944992360050007,-5808.857287500001,0.08025462497443481,2
1126059201,2015-05-04,5,3.25,4410,35192,2.0,0,2,3,12,3880,530,1990,0,98072,47.7522,-122.13,4410,59677,2015,1990,25,0.12531257103887247,-5831.976186,0.211267518340182,0
9527000090,2015-03-18,3,2.25,1890,8400,1.0,0,0,3,8,1520,370,1977,0,98034,47.7103,-122.232,1830,7980,2015,1977,38,0.225,-5831.725389599999,0.15323442318544153,4
402000115,2014-11-22,3,1.75,1540,6273,1.0,0,0,4,6,770,770,1951,0,98118,47.5305,-122.277,1140,5512,2014,1951,63,0.24549657261278496,-5811.8869485000005,0.06918114079646273,2
8818400450,2014-05-08,3,3.25,2640,4080,2.0,0,0,3,9,1840,800,1912,2000,98105,47.6636,-122.326,1990,4080,2014,2000,14,0.6470588235294118,-5830.4975336,0.15410788044648563,4
2475900840,2015-04-27,2,1.0,750,7000,1.0,0,0,3,6,750,0,1932,0,98024,47.5655,-121.89,1100,8777,2015,1932,83,0.10714285714285714,-5797.758795,0.3236783788843841,3
1437500015,2014-07-09,3,0.75,490,38500,1.5,0,0,4,5,490,0,1959,0,98014,47.7112,-121.315,800,18297,2014,1959,55,0.012727272727272728,-5788.084228,0.9115319715874883,3
2848700095,2015-04-02,4,1.5,1960,5000,1.0,0,0,3,7,980,980,1912,0,98106,47.5688,-122.363,1300,5000,2015,1912,103,0.392,-5820.6610744,0.1497818556300433,2
1529300135,2014-10-14,2,1.0,750,6439,1.0,0,0,4,6,750,0,1934,0,98103,47.6995,-122.354,1470,6374,2014,1934,80,0.11647771393073458,-5836.224623,0.1992140252871002,4
2597520090,2014-06-22,4,2.5,2810,10613,2.0,0,0,3,9,2810,0,1989,0,98006,47.5424,-122.141,2800,9933,2014,1989,25,0.2647696221615001,-5806.8762784,0.07428963328760729,0
7812801125,2015-01-12,2,1.0,1110,6411,1.0,0,0,3,6,1110,0,1944,0,98178,47.4962,-122.242,1150,6504,2015,1944,71,0.1731399157697707,-5806.030480400001,0.06817403027930301,2
3343903647,2014-10-28,3,2.0,2320,9420,1.0,0,0,5,7,2320,0,1952,0,98056,47.5133,-122.196,2030,9420,2014,1952,62,0.24628450106157113,-5805.9352068,0.04820117062677599,2
1951600250,2015-04-06,3,1.0,830,9600,1.0,0,0,3,7,830,0,1959,0,98032,47.3698,-122.297,1240,9198,2015,1959,56,0.08645833333333333,-5793.184430599999,0.20601309886569108,1
9542840590,2014-06-02,3,2.0,1380,4500,1.0,0,0,3,7,1380,0,2008,0,98038,47.3661,-122.021,1620,4000,2014,2008,6,0.30666666666666664,-5779.658888100001,0.2720032464682757,3
8081010040,2014-09-11,3,2.5,3160,24437,1.0,0,3,3,11,2160,1000,1991,0,98006,47.5531,-122.131,3990,11977,2014,1991,23,0.12931210868764578,-5807.7076561,0.08275123864299162,0
3262301355,2014-07-25,3,2.75,2680,20104,1.0,0,0,5,9,1820,860,1964,0,98039,47.6304,-122.234,3060,19837,2014,1964,50,0.1333068046159968,-5822.0543136,0.07505209595998624,4
1861400068,2014-09-11,2,1.0,860,1800,1.0,0,0,3,7,860,0,1909,0,98119,47.6334,-122.371,2160,3120,2014,1909,105,0.4777777777777778,-5828.9467914,0.17445631638954687,4
3295900490,2014-07-29,4,2.5,2320,4254,2.0,0,0,3,8,2320,0,2004,0,98059,47.48,-122.137,2330,4602,2014,2004,10,0.5453690644099671,-5799.064759999999,0.10944484633351535,1
4345000440,2015-02-23,3,2.0,1310,7349,1.0,0,0,3,7,870,440,1995,0,98030,47.3639,-122.186,1690,6580,2015,1995,20,0.17825554497210505,-5787.205485400001,0.19622493930239093,1
4219400465,2015-01-12,4,2.0,2490,4600,1.5,0,2,3,8,2090,400,1926,0,98105,47.6557,-122.278,2910,5000,2015,1926,89,0.5413043478260869,-5827.243684600001,0.11687214186132407,4
3797700030,2014-10-09,3,1.75,1470,10390,1.0,0,0,3,7,1470,0,1989,0,98031,47.4192,-122.201,1770,7507,2014,1989,25,0.14148219441770934,-5794.673659199999,0.1395444527211444,1
3204300860,2014-07-23,2,2.5,2210,4440,2.0,0,0,4,8,1440,770,1931,0,98112,47.6305,-122.3,1560,4920,2014,1931,83,0.49774774774774777,-5825.21015,0.1126794954437763,4
1930301555,2014-07-01,2,1.0,950,4500,1.0,0,2,3,7,850,100,1926,0,98103,47.6562,-122.354,1670,4000,2014,1926,88,0.2111111111111111,-5830.9266947999995,0.1712377284306319,4
8807300130,2014-12-17,3,1.0,910,10240,1.0,0,0,4,6,910,0,1969,0,98053,47.6729,-122.064,1140,10720,2014,1969,45,0.0888671875,-5819.144865599999,0.18852232895776364,0
4391600035,2014-07-01,3,1.75,1750,7020,2.0,0,0,3,7,1750,0,1934,1978,98010,47.3264,-122.038,1170,9546,2014,1978,36,0.2492877492877493,-5775.6192032,0.2907805918808312,3
5021900140,2014-11-20,5,4.25,4830,11466,2.0,0,0,3,10,3720,1110,2014,0,98040,47.5774,-122.222,2180,11017,2014,2014,0,0.42124542124542125,-5815.004982799999,0.020981955247605315,2
2946000590,2014-12-23,3,1.5,1820,8750,1.0,0,0,4,7,1200,620,1958,0,98198,47.4213,-122.322,1500,8000,2014,1958,56,0.208,-5800.668258600001,0.17460316036957024,1
686400210,2014-09-22,4,2.25,1890,8549,1.0,0,0,3,8,1890,0,1967,0,98008,47.6328,-122.117,1940,7210,2014,1967,47,0.22107848871213007,-5816.7746376000005,0.12206391896168725,0
3365900462,2014-09-03,4,3.0,1730,7264,2.0,0,0,3,6,1730,0,1920,0,98168,47.4738,-122.264,1500,12104,2014,1920,94,0.23816079295154186,-5804.336683199999,0.0982839275286151,2
8682262170,2014-05-30,2,1.75,1340,4664,1.0,0,0,3,8,1340,0,2004,0,98053,47.7182,-122.034,1350,4236,2014,2004,10,0.28730703259005147,-5823.2428188,0.24054643252096042,0
7312400325,2014-06-25,2,1.0,770,4840,1.0,0,0,4,7,770,0,1927,0,98126,47.551,-122.376,930,4840,2014,1927,87,0.1590909090909091,-5819.101176,0.16256293039720218,2
3760100100,2014-07-23,5,2.75,1340,11583,1.0,0,0,3,7,1190,150,1962,0,98034,47.709,-122.214,1950,10514,2014,1962,52,0.11568678235344902,-5830.707726000001,0.15082569527400086,4
3579000410,2014-09-05,3,2.25,2010,7447,2.0,0,0,3,8,2010,0,1985,0,98028,47.747,-122.248,2230,7846,2014,1985,29,0.26990734523969384,-5836.975256000001,0.1919338669550425,4
1773100755,2014-08-21,11,3.0,3000,4960,2.0,0,0,3,7,2400,600,1918,1999,98106,47.556,-122.363,1420,4960,2014,1999,15,0.6048387096774194,-5819.094827999999,0.14942034789192385,2
7129300175,2014-07-01,4,1.0,1580,8475,1.5,0,2,4,7,1580,0,1928,0,98178,47.5104,-122.254,1700,5650,2014,1928,86,0.1864306784660767,-5808.3364415999995,0.06256965086003588,2
6303400965,2014-09-09,5,1.0,1260,8382,1.5,0,0,3,7,1260,0,1918,0,98146,47.5058,-122.355,910,8382,2014,1918,96,0.15032211882605584,-5812.572159,0.1507924491237142,2
1328320440,2014-12-10,3,2.25,1960,7000,1.0,0,0,3,8,1600,360,1980,0,98058,47.4427,-122.126,1980,7140,2014,1980,34,0.28,-5793.987180200001,0.14493932718145347,1
3686900025,2015-04-08,3,1.75,1590,7535,1.5,0,0,5,6,1590,0,1909,0,98032,47.3769,-122.234,1110,6000,2015,1909,106,0.21101526211015262,-5791.0679946,0.18241961143283641,1
1221039066,2014-10-17,4,2.5,3140,22100,1.0,0,0,4,8,1820,1320,1960,0,98023,47.319,-122.362,2700,25500,2014,1960,54,0.1420814479638009,-5790.047478,0.2814755920063948,1
7950304095,2015-02-17,1,1.0,710,6060,1.0,0,0,4,6,710,0,1916,0,98118,47.5621,-122.283,1440,4545,2015,1916,99,0.11716171617161716,-5816.0362743000005,0.06951542369510047,2
3585900785,2014-05-14,3,2.5,3100,20553,1.0,0,0,3,10,3100,0,1954,0,98177,47.7635,-122.377,3000,22302,2014,1954,60,0.15082956259426847,-5845.1538395,0.2624108521395705,4
9455200329,2014-11-04,3,1.75,1890,6557,1.0,0,0,3,8,1890,0,1967,0,98125,47.7032,-122.286,1920,6793,2014,1967,47,0.2882415738904987,-5833.4335152,0.16209475429364464,4
629410130,2014-05-14,4,3.25,3200,7081,2.0,0,0,3,9,3200,0,2004,0,98075,47.5886,-121.989,3120,6094,2014,2004,10,0.451913571529445,-5805.2857254,0.22664690566878895,0
1994200375,2014-12-03,2,2.0,1660,5200,1.0,0,0,5,7,1120,540,1906,0,98103,47.6871,-122.334,1260,5160,2014,1906,108,0.3192307692307692,-5833.7536914,0.1764056215297083,4
6669200370,2014-06-26,3,2.0,2270,11989,1.0,0,0,4,9,2270,0,1968,0,98040,47.5434,-122.229,2880,12439,2014,1968,46,0.18934022854283092,-5811.182238599999,0.021344679106879153,2
7262200150,2015-01-21,2,1.0,970,18557,1.0,0,0,3,6,970,0,1939,0,98146,47.5116,-122.37,1150,7200,2015,1939,76,0.052271380072209946,-5813.994492000001,0.16319188112752886,2
7504010750,2014-09-24,4,2.25,2130,11900,2.0,0,0,3,9,2130,0,1976,0,98074,47.6408,-122.058,2590,11900,2014,1976,38,0.17899159663865546,-5814.9407664,0.1761728397717422,0
5253300173,2014-10-22,3,1.0,1160,8950,1.0,0,0,3,7,1160,0,1968,0,98133,47.7499,-122.338,1210,8193,2014,1968,46,0.12960893854748604,-5841.627266199999,0.22854981657084156,4
3395040200,2014-07-09,3,2.5,1460,3044,2.0,0,0,3,7,1460,0,2000,0,98108,47.544,-122.296,1490,3044,2014,2000,14,0.47963206307490147,-5814.441024,0.08361477801902932,2
322069109,2015-05-05,2,2.25,1910,108900,1.0,0,0,4,7,1010,900,1972,0,98038,47.4206,-122.023,2050,108900,2015,1972,43,0.01753902662993572,-5786.4038738,0.23506057904839814,3
4054510270,2014-08-27,4,3.75,3830,41263,2.0,0,0,4,11,3830,0,1990,0,98077,47.7237,-122.042,5600,56568,2014,1990,24,0.09281923272665585,-5824.2957954,0.23841892791705022,0
1710400005,2014-11-19,3,2.0,1770,1800,3.0,0,0,3,8,1770,0,1999,0,98122,47.6102,-122.314,1890,3200,2014,1999,15,0.9833333333333333,-5823.3940028,0.11308264248543473,2
8644300170,2014-07-03,5,2.25,3000,13899,2.0,0,0,4,8,3000,0,1975,0,98052,47.6373,-122.105,2270,10763,2014,1975,39,0.2158428663932657,-5816.752516500001,0.13436431156750583,0
2450000290,2014-12-15,5,2.5,3370,8113,2.0,0,0,3,9,3370,0,2005,0,98004,47.5812,-122.196,2470,8113,2014,2005,9,0.415382719092814,-5814.2323152,0.028978588662265287,0
6102400166,2014-09-05,3,2.0,1810,17006,2.0,1,4,3,8,1810,0,1913,1987,98166,47.4663,-122.369,2180,24911,2014,1987,27,0.10643302363871575,-5808.403664699999,0.18053130527141123,2
1934800087,2014-06-26,2,1.5,1370,1221,2.0,0,0,3,8,1080,290,2008,0,98122,47.6039,-122.307,1560,2081,2014,2008,6,1.122031122031122,-5822.290197300001,0.10399612413526908,2
